type,parent,context,contains_class_definition,contains_function_definition,contains_if_statement,contains_for_statement,contains_while_statement,contains_try_statement,contains_with_statement,contains_return_statement,contains_assert_statement,contains_break_statement,contains_continue_statement,contains_raise_statement,contains_import_statement,contains_import_from_statement,contains_pass_statement,contains_delete_statement,contains_exec_statement,contains_future_import_statement,contains_global_statement,contains_nonlocal_statement,contains_print_statement,contains_assignment,contains_call,contains_await,contains_yield,contains_logging
b,a,bcnnmmmmmmmmmmmmmmmmmnmnnwmnmcmmdmnmnmnmmnjmnmnmmnmnmndmjmmmgfnnfgnksddmnnjgmnnnmkmnnknmnjdnngmnmmkmnjgmnkmnjmdnmnhnmnnmqmncdhdmfngnkxdmfngnkxgnnlmcmncmcmfncncdqiqinqqcqnncwdnmcwmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnndncnngnfhmdntdnmndhmmnnhdmjhddndnnkncmnengqnknncmnmmmnmnndnnjqdmnnmnimnjmmnmnmdmjmmfgmnnsknnqncmfgnnsknncmnmmmddnnjnnmmdmnnndnjmmnncmnnchdmmmcdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnnimnimnqjdnnnmdmmdgmnmnmnmnnnnngmnkhdmknknnncmmmmnnmnnhmddnnnnjdnnnjmnqjqcmnengnnsknncmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmnjmnnmnnnnjmmendmmmmnnnnnhdmmmmnmncncmmdminmdnnqmndennnnjemnnnnnnncncncncncdnmmnnmnnmnnmnmnmnndgmnmnnnkxdnmmndmdnnjmqcwmmmdnminminmjunmmmdmmnmmnnnndmnqcmmmdnminmjunmnnmnmdqdmmnnimnnnqcmdmnnjmnnmemnq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmmmmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdjmmmm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
c,b,cq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cmmdmjmmnnmemdnjmngmennmnnnnnnnfmnndsnmnnrnqknq,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmmnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cdndmnimnimnimnimnmndmnnmnnjmndmnmmnndmnnmnnjmq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cdmnimnimnnmnimnimnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndmdninnnidnindundnunmnm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmfnnq,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cdgmnkmmmjmfnq,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cfdmnjmnq,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdndfndfnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdmnmnmnimnimndmnqn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdnmmmfgmnkundnnmnsjmndnnmjmsjunmq,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,a,cdqmednmninmnnq,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,a,cdqmenmndnmninmnmq,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,a,cbcmmmmcmdncxcnmmnmngdwwmnmnmmdmnjmndnunnmnnmnnmnmnnjmnnnndnmnhnnmnnkmnnnln,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cmmmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cmdn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c,b,cnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cmnngnqkdqq,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cwgmnkqnjdndqjqjqn,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cnnmmmmmmmmmmmmmmmmmnmnnwmnm,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmmdmnmnmnmmnjmnmnmmnmnmndmjmmmgfnnfgnksddmnnjgmnnnmkmnnknmnjdnngmnmmkmnjgmnkmnjmdnmnhnmnnmq,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cdhdmfngnkxdmfngnkxgnnlm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
c,b,cmfn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cdqiqinqq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cqnn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cwdnm,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cwmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnndn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cnngnfhmdntdnmndhmmnnhdmjhddndnnkn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cmnengqnknn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmnmmmnmnndnnjqdmnnmnimnjmmnmnmdmjmmfgmnnsknnqn,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cmfgnnsknn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cmnmmmddnnjnnmmdmnnndnjmmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,chdmmm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c,b,cdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnnimnimnqjdnnnmdmmdgmnmnmnmnnnnngmnkhdmknknnn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cmmmmnnmnnhmddnnnnjdnnnjmnqjq,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmnengnnsknn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmnjmnnmnnnnjmmendmmmmnnnnnhdmmmmnmn,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cmmdminmdnnqmndennnnjemnnnnnnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c,b,cdnmmnnmnnmnnmnmnmnndgmnmnnnkxdnmmndmdnnjmq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cwmmmdnminminmjunmmmdmmnmmnnnndmnq,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmmmdnminmjunmnnmnmdqdmmnnimnnnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
c,b,cmdmnnjmnnmemnq,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c,a,cvmnnnnnnnnnnmndndmndnmnnmnnnnnnnjmmnnnnnnmnnmnnnnn,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
d,c,cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d,c,cmmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmmdmjmmnnmemdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,f,cmmdmjmmnnmemdnjmngmennmnnnnnnnfmnnds,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdndmnimnimnimnimn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cdndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdndmnimnimnimnimnmndmnnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cdndmnimnimnimnimnmndmnnmnnjmndmnmmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdndmnimnimnimnimnmndmnnmnnjmndmnmmnndmnnmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmnmdnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmnmdnmninmninmninmninmninmninmnmnndnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndmdninnnidnindundnunmn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,i,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndmdninnnidn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndmdninnnidnindun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmnmdnmninmninmninmninmninmninmnmnndnuninunmmendmmnedmimdmnndmjmnnnndmdninnnidnindundnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdgmnkmmm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,f,cfdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdndfn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdndfndfn,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdmnmnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdmnmnmnimnimndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,f,cdnmmmfgmnkundnnmns,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cdnmmmfgmnkundnnmnsjmndnnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cdqmednmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cdqmenmndnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,g,cbcmmmmcmdncxcnmmnmngdwwmnmnmmdmnjmndnunnmnnmnnmnmnn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cbcmmmmcmdncxcnmmnmngdwwmnmnmmdmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cbcmmmmcmdncxcnmmnmngdwwmnmnmmdmnjmndnun,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,g,cbcmmmmcmdncxcnmmnmngdwwmnmnmmdmnjmndnunnmnnmnnmnmnnjmnnnndnmnhnnm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,k,cmnngnqkdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,j,cwgmnkqnjdndqjq,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cwgmnkqnjdndq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cmmdmnmnmnmmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmmdmnmnmnmmnjmnmnmmnmnmndm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,f,cmmdmnmnmnmmnjmnmnmmnmnmndmjmmmgfnnfgnksddmnnjgmnnnmkmn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d,d,cmmdmnmnmnmmnjmnmnmmnmnmndmjmmmgfnnfgnksddmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,j,cmmdmnmnmnmmnjmnmnmmnmnmndmjmmmgfnnfgnksddmnnjgmnnnmkmnnknmnjdnngmnmmkmn,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,c,cmmdmnmnmnmmnjmnmnmmnmnmndmjmmmgfnnfgnksddmnnjgmnnnmkmnnknmnjdnngmnmmkmnjgmnkmnjmdnmnhnmnn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cdhdmfngnkxdmfngnkxgnnlm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,h,cdhdmfngnkx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,h,cdhdmfngnkxdmfngnkx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cwdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cwmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,f,cnngnfhmdnt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,f,cnngnfhmdntdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,f,cnngnfhmdntdnmndhmmnnhdm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,h,cnngnfhmdntdnmndhmmnnhdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,h,cnngnfhmdntdnmndhmmnnhdmjhddn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d,d,cnngnfhmdntdnmndhmmnnhdmjhddn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,j,cnngnfhmdntdnmndhmmnnhdmjhddndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,c,cmnmmmnmnndnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,c,cmnmmmnmnndnnjqdmnnmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cmnmmmnmnndnnjqdmnnmnimnjmmnmnmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmnmmmddnnjnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmnmmmddnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,c,cmnmmmddnnjnnmmdmnnndn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,d,cmnmmmddnnjnnmmdmnnndn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,h,chdmmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdgnnkm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdgnnkmdmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
d,h,cdgnnkmdmnngmnmmmmnnnhdnmmm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,j,cdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
d,j,cdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnnimnimnqjdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,j,cdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnnimnimnqjdnnnmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,g,cdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnnimnimnqjdnnnmdmmdgmnmnmnmnnnnngmnkhdmk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,h,cdgnnkmdmnngmnmmmmnnnhdnmmmjmdmnnimnimnqjdnnnmdmmdgmnmnmnmnnnnngmnkhdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmmnnmnnhmddnnnnjdnnnjmnq,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cmmmmnnmnnhmddnnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
d,j,cmmmmnnmnnhmddnnnnjdnnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,e,cmnmmmmmnnmedt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,e,cmnmmmmmnnmedtmedmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,e,cmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmnjmnnmnnnnjmmendmmmmnnnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,d,cmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmnjmnnmnnnn,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,d,cmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,e,cmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmnjmnnmnnnnjmmendm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,h,cmnmmmmmnnmedtmedmnjnnnnmnnnnnmnnnnnmnnnmnnnmenmnnemmnddemndmnjmnnmnnnnjmmendmmmmnnnnnhdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmdminmdnnq,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cmmdminmdnnqmndennnn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cdnmmnnmnnmnnmnmnmnndgmnmnnnkx,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d,c,cdnmmnnmnnmnnmnmnmnndgmnmnnnkxdn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cdnmmnnmnnmnnmnmnmnndgmnmnnnkxdnmmndmdnn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,d,cdnmmnnmnnmnnmnmnmnndgmnmnnnkxdnmmndmdnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d,c,cwmmmdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cwmmmdnminminmjunmmmdmmnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
d,c,cwmmmdnminminmjunmmmdmmnmmnnnndmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d,c,cmmmdnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
